xx,yy,latitude,longitude,percentage,bezirk
111,61,52.5454351038179,13.3053723797393,5,Charlottenburg-Wilmersdorf
113,61,52.5451667254732,13.3127320086535,5,Charlottenburg-Wilmersdorf
139,61,52.5416362665575,13.4083965325954,5,Pankow
140,61,52.5414989393004,13.4120755391233,5,Pankow
141,61,52.541361497961,13.4157545159246,5,Pankow
142,61,52.5412239425414,13.4194334629749,5,Pankow
143,61,52.5410862730437,13.42311238025,5,Pankow
145,61,52.5408105918224,13.4304701253768,5,Pankow
148,61,52.5403962144579,13.4415065191435,5,Pankow
158,61,52.5390075426499,13.4782925497834,5,Lichtenberg
159,61,52.5388680481916,13.4819709873426,5,Lichtenberg
160,61,52.5387284396915,13.4856493947127,5,Lichtenberg
161,61,52.5385887171516,13.4893277718693,5,Lichtenberg
162,61,52.538448880574,13.4930061187882,5,Lichtenberg
163,61,52.538308929961,13.4966844354449,5,Lichtenberg
165,61,52.5380286866373,13.5040409778748,5,Lichtenberg
166,61,52.5378883939309,13.5077192035993,5,Lichtenberg
167,61,52.5377479871976,13.5113973989644,5,Lichtenberg
174,61,52.5367619474941,13.5371439144141,5,Marzahn-Hellersdorf
175,61,52.5366206286238,13.5408218660285,5,Marzahn-Hellersdorf
176,61,52.5364791957461,13.5444997870647,5,Marzahn-Hellersdorf
179,61,52.5360542130905,13.5555333664607,5,Marzahn-Hellersdorf
182,61,52.5356282044468,13.5665666697774,5,Marzahn-Hellersdorf
80,62,52.5472968115175,13.1910696657352,5,Spandau
82,62,52.5470355328898,13.1984306992126,5,Spandau
83,62,52.5469047222858,13.2021111735033,5,Spandau
84,62,52.5467737974912,13.2057916194626,5,Spandau
85,62,52.5466427585078,13.2094720370662,5,Spandau
86,62,52.5465116053378,13.2131524262897,5,Spandau
99,62,52.5447962240592,13.2609948924931,5,Spandau
110,62,52.5433296785216,13.3014731901387,5,Charlottenburg-Wilmersdorf
111,62,52.5431956713444,13.3051528619255,5,Charlottenburg-Wilmersdorf
113,62,52.5429273145911,13.3125121184307,5,Charlottenburg-Wilmersdorf
117,62,52.5423892315462,13.327230282485,5,Mitte
118,62,52.5422544254765,13.3309097506571,5,Mitte
120,62,52.5419844709817,13.338268599421,5,Mitte
123,62,52.5415786833816,13.3493066532501,5,Mitte
124,62,52.5414431926277,13.3529859459445,5,Mitte
125,62,52.5413075877672,13.3566652093074,5,Mitte
126,62,52.5411718688019,13.3603444433142,5,Mitte
130,62,52.540627851936,13.3750610852947,5,Mitte
131,62,52.5404915624787,13.3787401721562,5,Mitte
132,62,52.5403551589293,13.3824192295156,5,Mitte
137,62,52.5396714298737,13.4008140729273,5,Mitte
139,62,52.53939713968,13.4081718029242,5,Pankow
140,62,52.5392598234691,13.4118506233893,5,Pankow
141,62,52.5391223931851,13.4155294141331,5,Pankow
142,62,52.5389848488299,13.4192081751311,5,Pankow
143,62,52.5388471904058,13.422886906359,5,Pankow
144,62,52.5387094179148,13.4265656077925,5,Pankow
147,62,52.5382954160617,13.4376015330829,5,Pankow
148,62,52.5381571873245,13.4412801150952,5,Pankow
150,62,52.5378803876832,13.448637189347,5,Pankow
151,62,52.5377418167835,13.4523156815378,5,Pankow
178,62,52.533957298649,13.5516235550848,5,Marzahn-Hellersdorf
190,62,52.5322486139893,13.5957532451028,5,Marzahn-Hellersdorf
192,62,52.531962237593,13.6031077614501,5,Marzahn-Hellersdorf
193,62,52.5318188784521,13.6067849731571,5,Marzahn-Hellersdorf
92,63,52.5434826512616,13.2350182138138,5,Spandau
93,63,52.5433507094581,13.2386982174139,5,Spandau
94,63,52.5432186534932,13.2423781924436,5,Spandau
95,63,52.543086483369,13.2460581388785,5,Spandau
99,63,52.5425566613193,13.2607776381813,5,Spandau
100,63,52.5424239204288,13.2644574412759,5,Spandau
101,63,52.5422910653913,13.2681372156291,5,Spandau
103,63,52.5420250128829,13.2754966780143,5,Charlottenburg-Wilmersdorf
104,63,52.5418918154162,13.2791763659974,5,Charlottenburg-Wilmersdorf
105,63,52.5417585038105,13.2828560251417,5,Charlottenburg-Wilmersdorf
110,63,52.5410902337697,13.3012538874266,5,Charlottenburg-Wilmersdorf
115,63,52.5404191105633,13.3196510250821,5,Charlottenburg-Wilmersdorf
116,63,52.5402845435648,13.3233303653895,5,Charlottenburg-Wilmersdorf
117,63,52.540149862452,13.3270096765653,5,Charlottenburg-Wilmersdorf
120,63,52.5397451344489,13.3380474350604,5,Mitte
123,63,52.5393393794923,13.3490849304948,5,Mitte
126,63,52.5389325976381,13.3601221622104,5,Mitte
127,63,52.538796775497,13.3638011807311,5,Mitte
128,63,52.5386608392645,13.3674801698522,5,Mitte
129,63,52.5385247889427,13.3711591295494,5,Mitte
130,63,52.5383886245337,13.3748380597983,5,Mitte
131,63,52.5382523460396,13.3785169605746,5,Mitte
143,63,52.536608106235,13.4226614621592,5,Pankow
144,63,52.5364703448256,13.426339977575,5,Pankow
145,63,52.5363324693605,13.4300184631773,5,Pankow
146,63,52.5361944798419,13.4336969189417,5,Pankow
147,63,52.5360563762718,13.4373753448438,5,Pankow
148,63,52.5359181586525,13.4410537408594,5,Pankow
149,63,52.535779826986,13.4447321069641,5,Pankow
153,63,52.5352253598911,13.459445271787,5,Pankow
154,63,52.5350864580207,13.4631234879721,5,Pankow
160,63,52.5342506521511,13.4851921530364,5,Lichtenberg
161,63,52.5341109520849,13.4888701583124,5,Lichtenberg
162,63,52.5339711379993,13.4925481333611,5,Lichtenberg
169,63,52.5329892470374,13.5182931102988,5,Lichtenberg
170,63,52.532848520874,13.5219708426547,5,Marzahn-Hellersdorf
174,63,52.5322844762418,13.5366814673754,5,Marzahn-Hellersdorf
175,63,52.5321431801,13.5403590472583,5,Marzahn-Hellersdorf
176,63,52.532001769969,13.5440365965736,5,Marzahn-Hellersdorf
177,63,52.5318602458509,13.5477141152971,5,Marzahn-Hellersdorf
179,63,52.5315768556625,13.5550690608714,5,Marzahn-Hellersdorf
185,63,52.5307239496351,13.5771331608636,5,Marzahn-Hellersdorf
188,63,52.530295958032,13.5881647952461,5,Marzahn-Hellersdorf
192,63,52.5297237071199,13.6028732086094,5,Marzahn-Hellersdorf
193,63,52.5295803595063,13.6065502345598,5,Marzahn-Hellersdorf
196,63,52.5291496329751,13.6175811262853,5,Marzahn-Hellersdorf
197,63,52.5290058295753,13.621258028071,5,Marzahn-Hellersdorf
84,64,52.5422943523145,13.2053627276002,5,Spandau
91,64,52.5413748295696,13.2311224459072,5,Spandau
92,64,52.541243012536,13.2348022917941,5,Spandau
93,64,52.5411110813482,13.2384821091399,5,Spandau
100,64,52.540184366884,13.2642400293621,5,Spandau
102,64,52.5399185640502,13.2715991768798,5,Spandau
103,64,52.5397854914313,13.2752787074733,5,Charlottenburg-Wilmersdorf
105,64,52.5395190038001,13.2826376822078,5,Charlottenburg-Wilmersdorf
129,64,52.5362855490692,13.3709363194896,5,Mitte
130,64,52.5361493956132,13.3746150636724,5,Mitte
132,64,52.5358767464751,13.3819724636113,5,Mitte
135,64,52.5354669172346,13.3930083420874,5,Mitte
136,64,52.535330079354,13.3966869091001,5,Mitte
137,64,52.5351931274099,13.4003654464992,5,Mitte
139,64,52.5349188813399,13.4077224323594,5,Pankow
140,64,52.5347815872182,13.4114008807717,5,Pankow
141,64,52.5346441790414,13.415079299473,5,Pankow
142,64,52.5345066568119,13.4187576884391,5,Pankow
143,64,52.5343690205315,13.4224360476455,5,Pankow
144,64,52.5342312702025,13.4261143770679,5,Pankow
145,64,52.5340934058269,13.429792676682,5,Pankow
146,64,52.533955427407,13.4334709464635,5,Pankow
147,64,52.5338173349447,13.4371491863879,5,Pankow
148,64,52.5336791284422,13.4408273964311,5,Pankow
149,64,52.5335408079017,13.4445055765685,5,Pankow
153,64,52.5329863854015,13.4592179975751,5,Pankow
154,64,52.5328474947026,13.4628960278192,5,Pankow
155,64,52.5327084899784,13.4665740280118,5,Lichtenberg
156,64,52.5325693712311,13.4702519981283,5,Lichtenberg
169,64,52.5307504523832,13.5180628616662,5,Lichtenberg
171,64,52.5304689086995,13.5254179242251,5,Marzahn-Hellersdorf
175,64,52.5299044534845,13.5401276835688,5,Marzahn-Hellersdorf
97,65,52.5383426280565,13.2529842679472,5,Spandau
101,65,52.5378119781925,13.2677020480341,5,Spandau
102,65,52.5376790304042,13.2713814212279,5,Spandau
103,65,52.5375459684912,13.2750607656417,5,Spandau
104,65,52.5374127924554,13.2787400812511,5,Charlottenburg-Wilmersdorf
105,65,52.5372795022988,13.2824193680319,5,Charlottenburg-Wilmersdorf
106,65,52.5371460980236,13.2860986259595,5,Charlottenburg-Wilmersdorf
107,65,52.5370125796318,13.2897778550096,5,Charlottenburg-Wilmersdorf
109,65,52.5367452005065,13.2971362263798,5,Charlottenburg-Wilmersdorf
121,65,52.5351313410536,13.3412840159227,5,Mitte
122,65,52.5349961111597,13.3449628088853,5,Mitte
123,65,52.5348607671822,13.3486415725804,5,Mitte
124,65,52.5347253091232,13.3523203069838,5,Mitte
129,65,52.5340463076787,13.3707135387708,5,Mitte
130,65,52.5339101651744,13.3743920969118,5,Mitte
131,65,52.5337739086033,13.3780706255905,5,Mitte
132,65,52.5336375379674,13.3817491247825,5,Mitte
134,65,52.5333644545095,13.3891060346092,5,Mitte
135,65,52.5332277416917,13.3927844451952,5,Mitte
136,65,52.5330909148175,13.3964628261971,5,Mitte
137,65,52.532953973889,13.4001411775907,5,Mitte
138,65,52.5328169189083,13.4038194993515,5,Mitte
139,65,52.5326797498775,13.4074977914552,5,Pankow
140,65,52.5325424667987,13.4111760538776,5,Pankow
141,65,52.532405069674,13.4148542865941,5,Pankow
142,65,52.5322675585055,13.4185324895806,5,Pankow
144,65,52.5319921940456,13.425888806266,5,Pankow
146,65,52.531716373436,13.4332450037389,5,Pankow
147,65,52.5315782920804,13.4369230577099,5,Pankow
149,65,52.531301787278,13.4442790759993,5,Pankow
176,65,52.527524337911,13.5435735280274,5,Marzahn-Hellersdorf
177,65,52.5273828365532,13.5472506751377,5,Marzahn-Hellersdorf
182,65,52.5266736203078,13.5656359511222,5,Marzahn-Hellersdorf
183,65,52.5265314351827,13.5693129142357,5,Marzahn-Hellersdorf
184,65,52.526389136104,13.5729898465982,5,Marzahn-Hellersdorf
187,65,52.5259615551682,13.5840204589358,5,Marzahn-Hellersdorf
188,65,52.525818800297,13.587697268051,5,Marzahn-Hellersdorf
189,65,52.5256759314832,13.5913740462936,5,Marzahn-Hellersdorf
191,65,52.5253898520363,13.5987275100641,5,Marzahn-Hellersdorf
194,65,52.524959878351,13.6097574735692,5,Marzahn-Hellersdorf
99,66,52.5358379641936,13.2601260469288,5,Spandau
100,66,52.5357052553384,13.2638052914388,5,Spandau
102,66,52.5354394952709,13.271163694256,5,Spandau
105,66,52.5350399993069,13.2822010826089,5,Charlottenburg-Wilmersdorf
106,66,52.5349066057638,13.2858801543962,5,Charlottenburg-Wilmersdorf
107,66,52.5347730981131,13.2895591973112,5,Charlottenburg-Wilmersdorf
117,66,52.5334317461461,13.3263480331143,5,Mitte
118,66,52.5332969834487,13.3300267568238,5,Mitte
119,66,52.5331621066685,13.3337054513685,5,Mitte
120,66,52.5330271158076,13.3373841167239,5,Mitte
121,66,52.5328920108682,13.3410627528658,5,Mitte
122,66,52.5327567918521,13.3447413597696,5,Mitte
123,66,52.5326214587616,13.3484199374112,5,Mitte
137,66,52.5307148188423,13.3999169382122,5,Mitte
138,66,52.5305777748851,13.4035950739969,5,Mitte
139,66,52.530440616887,13.4072731801297,5,Pankow
140,66,52.53030334485,13.4109512565863,5,Pankow
141,66,52.5301659587761,13.4146293033424,5,Pankow
142,66,52.5300284586677,13.4183073203736,5,Pankow
145,66,52.5296152741553,13.4293411928745,5,Pankow
147,66,52.5293392476791,13.4366969588046,5,Friedrichshain-Kreuzberg
149,66,52.529062765115,13.4440526052514,5,Friedrichshain-Kreuzberg
150,66,52.5289243528052,13.4477303836076,5,Pankow
162,66,52.527254512481,13.4918613813093,5,Lichtenberg
169,66,52.5262728583888,13.5176024553294,5,Lichtenberg
173,66,52.5257094056982,13.5323109720929,5,Marzahn-Hellersdorf
174,66,52.5255682576045,13.5359880250873,5,Marzahn-Hellersdorf
176,66,52.5252856195271,13.5433420394702,5,Marzahn-Hellersdorf
177,66,52.5251441295477,13.5470190008102,5,Marzahn-Hellersdorf
183,66,52.5242927966384,13.5690801253993,5,Marzahn-Hellersdorf
184,66,52.5241505090018,13.572756872029,5,Marzahn-Hellersdorf
186,66,52.5238655919037,13.5801102729542,5,Marzahn-Hellersdorf
187,66,52.5237229624466,13.5837869272011,5,Marzahn-Hellersdorf
188,66,52.5235802190538,13.5874635506051,5,Marzahn-Hellersdorf
190,66,52.5232943904696,13.5948167047876,5,Marzahn-Hellersdorf
192,66,52.5230081061688,13.6021697353075,5,Marzahn-Hellersdorf
68,67,52.5376554291199,13.1458439851844,5,Spandau
72,67,52.5371381051071,13.1605635637738,5,Spandau
74,67,52.5368787580901,13.1679231849384,5,Spandau
77,67,52.5364888813463,13.1789624059733,5,Spandau
78,67,52.5363586941147,13.1826420900308,5,Spandau
79,67,52.5362283927281,13.1863217459038,5,Spandau
80,67,52.5360979771883,13.190001373568,5,Spandau
81,67,52.5359674474975,13.1936809729989,5,Spandau
84,67,52.5355751735382,13.2047196016483,5,Spandau
85,67,52.535444187263,13.2083990879022,5,Spandau
128,67,52.5297038268998,13.3665898497782,5,Mitte
131,67,52.5292954650903,13.3776244081442,5,Mitte
132,67,52.5291591163911,13.3813025353461,5,Mitte
133,67,52.5290226536475,13.3849806330473,5,Mitte
134,67,52.5288860768614,13.3886587012235,5,Mitte
135,67,52.528749386035,13.3923367398503,5,Mitte
136,67,52.5286125811704,13.3960147489035,5,Mitte
137,67,52.5284756622698,13.3996927283587,5,Mitte
138,67,52.5283386293351,13.4033706781915,5,Mitte
139,67,52.5282014823685,13.4070485983776,5,Mitte
140,67,52.5280642213722,13.4107264888928,5,Mitte
142,67,52.5277893572985,13.4180821808127,5,Pankow
143,67,52.5276517542254,13.4217599821688,5,Pankow
144,67,52.527514037131,13.4254377537566,5,Friedrichshain-Kreuzberg
145,67,52.5273762060174,13.4291154955518,5,Friedrichshain-Kreuzberg
149,67,52.5268237414128,13.4438261643194,5,Friedrichshain-Kreuzberg
151,67,52.5265468250502,13.4511813193149,5,Friedrichshain-Kreuzberg
152,67,52.5264081958613,13.4548588518804,5,Pankow
153,67,52.5262694526701,13.4585363544588,5,Lichtenberg
154,67,52.5261305954788,13.4622138270256,5,Lichtenberg
155,67,52.5259916242895,13.4658912695566,5,Lichtenberg
167,67,52.5243150789534,13.5100182282845,5,Lichtenberg
65,68,52.5358022956069,13.1345932276191,5,Spandau
69,68,52.5352863831979,13.1493123965054,5,Spandau
70,68,52.5351571196808,13.1529921188885,5,Spandau
109,68,52.5300268159948,13.2964792230493,5,Charlottenburg-Wilmersdorf
110,68,52.5298929875677,13.3001578070337,5,Charlottenburg-Wilmersdorf
111,68,52.5297590450595,13.3038363620582,5,Charlottenburg-Wilmersdorf
112,68,52.5296249884724,13.3075148880986,5,Charlottenburg-Wilmersdorf
114,68,52.5293565330693,13.3148718531296,5,Mitte
115,68,52.5292221342575,13.3185502920714,5,Mitte
116,68,52.5290876213749,13.3222287019316,5,Mitte
117,68,52.5289529944237,13.3259070826859,5,Mitte
119,68,52.5286833983234,13.3332637567792,5,Mitte
120,68,52.5285484291785,13.3369420500695,5,Mitte
121,68,52.5284133459732,13.3406203141565,5,Mitte
122,68,52.5282781487096,13.3442985490158,5,Mitte
127,68,52.5276004515892,13.3626892840443,5,Mitte
132,68,52.5269199033228,13.3810792847281,5,Mitte
133,68,52.526783451555,13.3847571964758,5,Mitte
134,68,52.5266468857538,13.3884350787036,5,Mitte
135,68,52.5265102059215,13.3921129313873,5,Mitte
136,68,52.5263734120601,13.3957907545025,5,Mitte
137,68,52.5262365041716,13.3994685480249,5,Mitte
138,68,52.5260994822583,13.4031463119301,5,Mitte
139,68,52.5259623463222,13.4068240461938,5,Mitte
140,68,52.5258250963654,13.4105017507918,5,Mitte
141,68,52.52568773239,13.4141794256995,5,Mitte
176,68,52.5208081780497,13.5428791537611,5,Marzahn-Hellersdorf
177,68,52.5206667108236,13.5465557436331,5,Marzahn-Hellersdorf
183,68,52.5198155148162,13.56861463964,5,Marzahn-Hellersdorf
186,68,52.5193883787777,13.579643673049,5,Marzahn-Hellersdorf
187,68,52.5192457722558,13.5833199559355,5,Marzahn-Hellersdorf
188,68,52.5191030518162,13.58699620799,5,Marzahn-Hellersdorf
191,68,52.518674207014,13.5980247789186,5,Marzahn-Hellersdorf
192,68,52.5185310309261,13.6017009074023,5,Marzahn-Hellersdorf
193,68,52.5183877409315,13.6053770049326,5,Marzahn-Hellersdorf
194,68,52.5182443370325,13.6090530714854,5,Marzahn-Hellersdorf
197,68,52.5178134419311,13.6200810850355,5,Marzahn-Hellersdorf
82,69,52.5313573017034,13.1969326794767,5,Spandau
90,69,52.530308210682,13.2263652498223,5,Spandau
91,69,52.5301765607758,13.2300441932689,5,Spandau
92,69,52.530044796759,13.2337231082239,5,Spandau
102,69,52.5287208809471,13.2705106853701,5,Charlottenburg-Wilmersdorf
103,69,52.5285878618464,13.274189285308,5,Charlottenburg-Wilmersdorf
104,69,52.5284547286593,13.2778678564619,5,Charlottenburg-Wilmersdorf
105,69,52.528321481388,13.2815463988072,5,Charlottenburg-Wilmersdorf
110,69,52.5276535338394,13.2999386775531,5,Charlottenburg-Wilmersdorf
111,69,52.5275196021056,13.3036170465357,5,Charlottenburg-Wilmersdorf
112,69,52.5273855563019,13.3072953865391,5,Charlottenburg-Wilmersdorf
113,69,52.5272513964304,13.3109736975392,5,Charlottenburg-Wilmersdorf
114,69,52.5271171224931,13.3146519795115,5,Mitte
135,69,52.5242710242847,13.3918891523903,5,Mitte
136,69,52.5241342414253,13.3955667895918,5,Mitte
137,69,52.523997344548,13.3992443972056,5,Mitte
138,69,52.5238603336549,13.4029219752075,5,Mitte
139,69,52.5237232087481,13.4065995235731,5,Mitte
140,69,52.5235859698297,13.410277042278,5,Mitte
141,69,52.5234486169019,13.4139545312981,5,Mitte
142,69,52.5233111499666,13.4176319906088,5,Mitte
144,69,52.5230358740825,13.4249868200053,5,Mitte
145,69,52.5228980651379,13.4286641900424,5,Friedrichshain-Kreuzberg
146,69,52.5227601421943,13.432341530273,5,Friedrichshain-Kreuzberg
147,69,52.5226221052539,13.4360188406727,5,Friedrichshain-Kreuzberg
148,69,52.5224839543189,13.4396961212173,5,Friedrichshain-Kreuzberg
149,69,52.5223456893913,13.4433733718824,5,Friedrichshain-Kreuzberg
150,69,52.5222073104732,13.4470505926437,5,Friedrichshain-Kreuzberg
152,69,52.5219302106744,13.4544049443577,5,Friedrichshain-Kreuzberg
153,69,52.5217914897978,13.4580820752618,5,Pankow
155,69,52.5215137061009,13.4654362470427,5,Pankow
156,69,52.521374643285,13.4691132878709,5,Pankow
157,69,52.5212354664934,13.4727902986251,5,Lichtenberg
158,69,52.5210961757285,13.4764672792812,5,Lichtenberg
159,69,52.5209567709924,13.4801442298147,5,Lichtenberg
160,69,52.5208172522871,13.4838211502014,5,Lichtenberg
161,69,52.5206776196149,13.4874980404169,5,Lichtenberg
162,69,52.5205378729778,13.4911749004371,5,Lichtenberg
163,69,52.5203980123781,13.4948517302375,5,Lichtenberg
164,69,52.5202580378178,13.4985285297939,5,Lichtenberg
172,69,52.5191341390145,13.5279418345468,5,Marzahn-Hellersdorf
173,69,52.5189931389062,13.5316183608142,5,Marzahn-Hellersdorf
174,69,52.5188520248591,13.5352948565948,5,Marzahn-Hellersdorf
178,69,52.5182864293239,13.5500005343632,5,Marzahn-Hellersdorf
182,69,52.5177190109388,13.5647057223998,5,Marzahn-Hellersdorf
85,70,52.5287250268875,13.2077556575236,5,Spandau
86,70,52.5285939581106,13.2114345569193,5,Spandau
87,70,52.528462775222,13.2151134279502,5,Spandau
88,70,52.5283314782238,13.218792270592,5,Spandau
89,70,52.5282000671179,13.2224710848204,5,Spandau
111,70,52.5252801576549,13.3033977598916,5,Charlottenburg-Wilmersdorf
112,70,52.5251461226336,13.3070759138824,5,Charlottenburg-Wilmersdorf
113,70,52.5250119735536,13.3107540388749,5,Charlottenburg-Wilmersdorf
114,70,52.5248777104169,13.3144321348447,5,Charlottenburg-Wilmersdorf
115,70,52.5247433332256,13.3181102017674,5,Mitte
116,70,52.5246088419817,13.3217882396188,5,Mitte
118,70,52.5243395173447,13.32914422801,5,Mitte
119,70,52.5242046839557,13.3328221785011,5,Mitte
120,70,52.5240697365224,13.3365000998234,5,Mitte
121,70,52.5239346750469,13.3401779919526,5,Mitte
122,70,52.5237994995313,13.3438558548644,5,Mitte
123,70,52.5236642099776,13.3475336885343,5,Mitte
124,70,52.523528806388,13.3512114929381,5,Mitte
125,70,52.5233932887645,13.3548892680514,5,Mitte
126,70,52.5232576571092,13.3585670138499,5,Mitte
127,70,52.5231219114242,13.3622447303092,5,Mitte
131,70,52.5225777884286,13.3769553022683,5,Mitte
132,70,52.5224414726263,13.3806328716668,5,Mitte
